,agua,potencia,ambiente
998,26.6,32.9,31.4
999,26.6,32.0,31.4
1000,26.6,32.4,31.4
1001,26.6,31.0,31.5
1002,26.6,30.5,31.6
1003,26.6,30.7,31.7
1004,26.6,30.3,31.8
1005,26.7,31.1,31.9
1006,26.7,31.0,31.9
1007,26.7,31.1,32.0
1008,26.7,31.2,32.0
1009,26.8,31.1,32.1
1010,26.8,30.4,32.1
1011,26.8,30.3,32.2
1012,26.8,30.6,32.2
1013,26.8,30.8,32.2
1014,26.9,31.0,32.2
1015,26.9,30.9,32.2
1016,26.9,30.4,32.2
1017,26.9,30.7,32.2
1018,26.9,30.9,32.1
1019,26.9,30.6,32.1
1020,27.0,30.9,32.1
1021,27.0,31.0,32.1
1022,27.0,31.0,32.1
1023,27.1,30.7,32.2
1024,27.1,31.2,32.3
1025,27.1,30.5,32.2
1026,27.1,30.3,32.2
1027,27.1,30.7,32.3
1028,27.1,30.4,32.3
1029,27.2,30.4,32.3
1030,27.2,30.4,32.3
1031,27.2,30.2,32.1
1032,27.2,31.8,32.1
1033,27.2,32.2,32.0
1034,27.3,33.0,31.9
1035,27.2,32.8,31.8
1036,27.2,32.4,31.8
1037,27.2,32.7,31.7
1038,27.2,32.2,31.7
1039,27.2,32.9,31.7
1040,27.1,33.2,31.6
1041,27.1,32.8,31.6
1042,27.1,33.2,31.6
1043,27.1,32.8,31.6
1044,27.1,32.4,31.6
1045,27.1,32.9,31.6
1046,27.1,33.2,31.6
1047,27.1,32.7,31.6
1048,27.1,32.9,31.5
1049,27.1,33.3,31.5
1050,27.1,33.2,31.6
1051,27.1,33.1,31.6
1052,27.1,32.4,31.6
1053,27.1,33.0,31.6
1054,27.1,33.1,31.6
1055,27.1,33.1,31.6
1056,27.1,32.3,31.6
1057,27.1,33.0,31.6
1058,27.1,33.1,31.6
1059,27.1,32.3,31.7
1060,27.1,33.0,31.7
1061,27.1,33.2,31.7
1062,27.1,32.1,31.7
1063,27.1,32.9,31.6
1064,27.1,32.5,31.6
1065,27.1,32.4,31.7
1066,27.0,32.6,31.7
1067,27.0,32.1,31.7
1068,27.0,32.3,31.7
1069,27.0,33.0,31.6
1070,27.0,32.6,31.6
1071,27.0,32.8,31.6
1072,27.0,32.9,31.6
1073,27.0,32.1,31.6
1074,27.0,32.4,31.6
1075,27.0,32.3,31.7
1076,27.0,33.0,31.7
1077,27.0,33.1,31.7
1078,27.0,32.5,31.9
1079,27.0,32.9,31.9
1080,26.9,33.1,31.9
1081,27.0,32.3,31.8
1082,27.0,32.3,31.8
1083,27.0,33.1,31.7
1084,27.0,32.2,31.7
1085,27.0,32.8,31.7
1086,27.0,32.4,31.6
1087,27.0,33.0,31.6
1088,26.9,32.5,31.5
1089,27.0,32.5,31.5
1090,27.0,32.7,31.6
1091,26.9,32.4,31.6
1092,27.0,32.1,31.4
1093,26.9,32.6,31.4
1094,26.9,32.3,31.3
1095,26.9,32.7,31.2
1096,26.9,32.7,31.2
1097,26.9,32.2,31.2
1098,26.9,32.6,31.2
1099,26.9,32.6,31.1
1100,26.9,32.6,31.1
1101,26.9,32.2,31.1
1102,26.9,32.2,31.1
1103,26.9,33.0,31.0
1104,26.9,32.4,31.0
1105,26.9,32.8,31.0
1106,26.9,32.6,31.0
1107,26.9,32.3,31.1
1108,26.9,32.3,31.1
1109,26.9,32.5,31.1
1110,26.9,32.3,31.2
1111,26.9,32.2,31.2
1112,26.9,32.9,31.2
1113,26.9,32.3,31.2
1114,26.9,32.6,31.3
1115,26.9,32.3,31.3
1116,26.9,32.3,31.5
1117,26.9,32.3,31.8
1118,26.9,33.2,31.9
1119,26.9,32.8,32.0
1120,26.9,33.0,32.0
1121,26.9,32.2,32.1
1122,26.9,33.0,32.2
1123,26.9,32.5,32.2
1124,26.9,33.2,32.3
1125,26.9,32.5,32.3
1126,26.9,32.7,32.4
1127,26.9,32.4,32.5
1128,26.9,32.5,32.4
1129,26.9,32.8,32.4
1130,26.9,32.3,32.3
1131,26.9,33.0,32.3
1132,26.9,32.8,32.2
1133,26.9,32.4,32.2
1134,26.9,33.1,32.1
1135,26.9,32.2,32.2
1136,26.9,32.2,32.2
1137,26.9,32.0,32.2
1138,26.9,32.6,32.1
1139,26.9,32.4,32.1
1140,26.9,32.7,32.1
1141,26.9,32.6,32.2
1142,26.9,32.1,32.2
1143,26.9,32.7,32.2
1144,26.9,33.0,32.2
1145,26.9,32.2,32.2
1146,26.9,32.0,32.1
1147,26.9,32.8,32.1
1148,26.9,32.1,32.2
1149,26.9,32.5,32.3
1150,26.9,33.1,32.3
1151,26.9,32.8,32.2
1152,26.9,32.6,32.3
1153,26.9,32.8,32.3
1154,26.9,32.8,32.3
1155,26.9,33.2,32.3
1156,26.9,32.9,32.4
1157,26.9,32.5,32.4
1158,26.9,32.4,32.3
1159,26.9,32.0,32.3
1160,26.9,32.3,32.3
1161,26.9,32.8,32.2
1162,26.9,32.8,32.2
1163,26.9,32.1,32.2
1164,26.9,31.9,32.2
1165,26.9,32.8,32.1
1166,26.9,32.1,32.1
1167,26.9,33.1,32.1
1168,26.9,32.6,32.1
1169,26.9,32.9,32.2
1170,26.9,32.7,32.2
1171,26.9,32.2,32.2
1172,26.9,32.2,32.1
1173,26.9,32.9,32.2
1174,26.9,32.4,32.2
1175,27.0,32.5,32.2
1176,27.0,32.8,32.2
1177,27.0,32.5,32.3
1178,27.0,32.9,32.3
1179,26.9,32.3,32.3
1180,27.0,32.2,32.2
1181,27.0,33.3,32.3
1182,27.0,33.1,32.3
1183,27.1,32.8,32.3
1184,27.0,32.2,32.3
1185,27.0,32.6,32.3
1186,27.0,32.5,32.3
1187,27.1,32.3,32.3
1188,27.1,32.5,32.3
1189,27.1,33.1,32.3
1190,27.1,33.0,32.3
1191,27.1,32.6,32.3
1192,27.1,32.8,32.3
1193,27.1,33.1,32.3
1194,27.1,32.7,32.4
1195,27.1,32.5,32.3
1196,27.1,32.8,32.3
1197,27.1,32.1,32.2
1198,27.1,32.2,32.2
1199,27.1,32.8,32.1
1200,27.1,32.3,32.1
1201,27.1,32.3,32.2
1202,27.1,32.2,32.2
1203,27.1,32.3,32.2
1204,27.1,32.9,32.2
1205,27.2,32.1,32.2
1206,27.2,32.2,32.1
1207,27.1,32.6,32.1
1208,27.1,32.3,32.1
1209,27.2,32.6,32.0
1210,27.1,31.9,32.0
1211,27.2,32.6,32.0
1212,27.2,32.9,32.1
1213,27.2,32.5,32.2
1214,27.2,32.6,32.1
1215,27.2,32.8,32.2
1216,27.2,32.9,32.2
1217,27.2,32.3,32.2
1218,27.3,31.8,32.2
1219,27.2,33.3,32.2
1220,27.3,32.6,32.2
1221,27.3,33.2,32.2
1222,27.3,33.4,32.2
1223,27.3,33.2,32.2
1224,27.3,32.8,32.1
1225,27.3,33.4,32.1
1226,27.3,32.9,32.1
1227,27.3,32.7,32.0
1228,27.3,33.0,32.0
1229,27.3,32.7,32.0
1230,27.3,33.5,32.0
1231,27.3,33.1,32.0
1232,27.3,33.0,32.1
1233,27.3,33.3,32.0
1234,27.3,33.4,32.0
1235,27.3,33.2,32.0
1236,27.3,32.7,32.0
1237,27.3,32.7,32.1
1238,27.3,32.9,32.0
1239,27.3,32.6,32.1
1240,27.3,33.1,32.2
1241,27.4,32.6,32.2
1242,27.3,32.8,32.3
1243,27.4,32.7,32.4
1244,27.3,32.7,32.5
1245,27.3,32.4,32.5
1246,27.3,32.5,32.6
1247,27.4,33.2,32.6
1248,27.4,32.6,32.6
1249,27.3,33.2,32.6
1250,27.4,32.5,32.6
1251,27.4,32.9,32.5
1252,27.4,32.4,32.5
1253,27.4,33.4,32.6
1254,27.4,32.7,32.6
1255,27.4,32.5,32.6
1256,27.4,32.5,32.6
1257,27.4,32.9,32.6
1258,27.4,33.3,32.6
1259,27.4,32.8,32.6
1260,27.4,32.5,32.6
1261,27.4,32.6,32.6
1262,27.4,33.3,32.6
1263,27.4,32.6,32.6
1264,27.4,32.6,32.6
1265,27.4,33.4,32.6
1266,27.4,33.4,32.6
1267,27.4,32.7,32.6
1268,27.4,32.5,32.6
1269,27.4,33.6,32.6
1270,27.4,32.6,32.5
1271,27.4,33.0,32.5
1272,27.4,32.7,32.5
1273,27.5,33.3,32.5
1274,27.5,32.7,32.5
1275,27.4,33.5,32.5
1276,27.5,32.9,32.6
1277,27.5,33.1,32.5
1278,27.5,32.9,32.5
1279,27.4,32.7,32.6
1280,27.5,33.5,32.6
1281,27.4,32.4,32.6
1282,27.5,33.3,32.5
1283,27.4,33.0,32.6
1284,27.4,33.3,32.4
1285,27.4,32.4,32.4
1286,27.4,32.9,32.4
1287,27.5,33.3,32.5
1288,27.5,32.5,32.4
1289,27.5,32.6,32.3
1290,27.5,33.4,32.2
1291,27.5,32.4,32.1
1292,27.5,32.6,32.1
1293,27.5,33.4,32.1
1294,27.5,33.6,32.2
1295,27.5,33.4,32.4
1296,27.5,32.7,32.5
1297,27.5,33.3,32.6
1298,27.5,32.9,32.7
1299,27.5,33.1,32.8
1300,27.6,32.8,32.8
1301,27.5,32.9,32.9
1302,27.5,32.8,32.9
1303,27.6,33.0,33.0
1304,27.6,32.5,32.9
1305,27.6,32.7,33.0
1306,27.6,33.3,32.9
1307,27.6,33.3,32.9
1308,27.6,33.1,32.9
1309,27.6,32.6,32.8
1310,27.6,32.7,32.8
1311,27.6,32.8,32.8
1312,27.6,33.4,32.9
1313,27.6,33.5,32.9
1314,27.6,33.5,32.9
1315,27.6,33.6,32.9
1316,27.6,32.6,32.8
1317,27.6,32.7,32.8
1318,27.6,33.5,32.9
1319,27.6,33.6,32.9
1320,27.6,33.1,33.0
1321,27.6,32.6,33.0
1322,27.6,33.2,33.0
1323,27.6,33.4,33.0
1324,27.6,32.5,33.0
1325,27.6,33.1,33.0
1326,27.6,32.4,33.0
1327,27.6,33.1,32.9
1328,27.6,33.1,33.0
1329,27.6,33.4,33.0
1330,27.6,33.3,33.0
1331,27.6,32.4,33.1
1332,27.6,33.2,33.0
1333,27.6,32.8,33.1
1334,27.6,32.7,33.1
1335,27.6,32.8,33.1
1336,27.6,32.9,33.1
1337,27.6,33.2,33.0
1338,27.6,33.0,33.0
1339,27.6,32.6,33.0
1340,27.6,33.3,33.0
1341,27.6,33.3,32.9
1342,27.6,32.6,32.9
1343,27.7,33.7,32.9
1344,27.7,33.1,33.0
1345,27.7,32.5,33.0
1346,27.7,32.7,33.0
1347,27.7,33.2,33.0
1348,27.7,32.5,33.0
1349,27.7,32.5,32.9
1350,27.7,33.4,33.0
1351,27.7,32.5,33.0
1352,27.8,33.0,33.1
1353,27.7,32.8,33.1
1354,27.7,33.6,33.1
1355,27.7,32.7,33.1
1356,27.7,32.7,33.1
1357,27.7,32.5,33.2
1358,27.7,32.4,33.2
1359,27.7,33.4,33.2
1360,27.7,32.7,33.2
1361,27.7,32.8,33.2
1362,27.8,33.4,33.3
1363,27.7,32.7,33.3
1364,27.8,33.0,33.3
1365,27.8,32.7,33.3
1366,27.8,32.6,33.3
1367,27.8,32.7,33.2
1368,27.8,33.3,33.2
1369,27.8,32.6,33.2
1370,27.8,33.1,33.2
1371,27.8,32.7,33.2
1372,27.8,32.8,33.2
1373,27.8,32.9,33.2
1374,27.8,32.9,33.2
1375,27.8,32.8,33.3
1376,27.8,32.4,33.3
1377,27.8,32.7,33.3
1378,27.8,33.1,33.3
1379,27.8,33.2,33.3
1380,27.8,33.0,33.3
1381,27.8,32.7,33.3
1382,27.9,33.1,33.3
1383,27.9,33.1,33.3
1384,27.9,32.4,33.4
1385,27.8,33.0,33.4
1386,27.9,33.4,33.4
1387,27.9,33.0,33.4
1388,27.9,33.1,33.3
1389,27.9,32.4,33.2
1390,27.9,33.3,33.2
1391,27.9,33.3,33.2
1392,27.9,33.3,33.2
1393,27.9,32.4,33.3
1394,27.9,33.3,33.3
1395,27.9,32.8,33.3
1396,27.9,32.6,33.4
1397,27.9,33.7,33.4
1398,27.9,33.6,33.4
1399,27.9,32.7,33.5
1400,27.9,33.6,33.4
1401,27.9,32.5,33.5
1402,27.9,32.6,33.5
1403,27.9,33.3,33.5
1404,27.9,33.5,33.5
1405,27.9,33.0,33.5
1406,27.9,32.5,33.5
1407,27.9,32.6,33.5
1408,27.9,33.1,33.4
1409,27.9,33.5,33.4
1410,27.9,33.5,33.4
1411,27.9,33.2,33.4
1412,27.9,33.2,33.4
1413,27.9,33.1,33.4
1414,28.0,32.5,33.4
1415,28.0,32.5,33.5
1416,27.9,32.7,33.5
1417,27.9,33.1,33.5
1418,28.0,32.9,33.5
1419,28.0,33.0,33.5
1420,28.0,33.1,33.5
1421,28.0,33.2,33.6
1422,28.0,32.4,33.6
1423,28.0,33.1,33.6
1424,28.0,33.3,33.6
1425,28.0,33.2,33.6
1426,28.0,33.4,33.6
1427,28.1,33.0,33.6
1428,28.0,32.9,33.6
1429,28.0,32.3,33.6
1430,28.1,32.1,33.6
1431,28.1,32.9,33.6
1432,28.1,32.2,33.6
1433,28.1,33.3,33.6
1434,28.1,32.7,33.5
1435,28.1,32.3,33.5
1436,28.1,33.1,33.5
1437,28.1,32.9,33.5
1438,28.1,33.1,33.4
1439,28.1,32.4,33.5
1440,28.1,32.6,33.5
1441,28.1,32.7,33.5
1442,28.1,33.7,33.5
1443,28.1,33.4,33.5
1444,28.1,33.6,33.5
1445,28.1,32.5,33.5
1446,28.1,32.9,33.5
1447,28.1,33.5,33.5
1448,28.1,33.0,33.6
1449,28.1,33.3,33.5
1450,28.1,33.2,33.5
1451,28.1,32.8,33.5
1452,28.1,33.1,33.5
1453,28.1,33.3,33.5
1454,28.1,32.9,33.5
1455,28.1,33.7,33.5
1456,28.1,32.8,33.4
1457,28.1,33.2,33.4
1458,28.1,33.3,33.4
1459,28.1,33.0,33.5
1460,28.1,33.3,33.5
1461,28.1,33.3,33.5
1462,28.2,33.1,33.4
1463,28.1,33.3,33.5
1464,28.1,33.1,33.5
1465,28.1,33.5,33.5
1466,28.2,33.5,33.5
1467,28.1,33.3,33.5
1468,28.2,33.4,33.6
1469,28.2,32.7,33.7
1470,28.2,32.8,33.8
1471,28.2,33.5,33.8
1472,28.2,33.5,33.8
1473,28.2,32.6,33.8
1474,28.2,32.8,33.7
1475,28.2,33.5,33.7
1476,28.2,33.3,33.7
1477,28.2,32.9,33.7
1478,28.3,32.8,33.7
1479,28.2,32.6,33.7
1480,28.3,32.8,33.7
1481,28.2,33.4,33.6
1482,28.3,33.5,33.6
1483,28.3,33.6,33.5
1484,28.3,33.1,33.5
1485,28.3,32.6,33.5
1486,28.3,33.4,33.5
1487,28.3,33.1,33.6
1488,28.3,33.3,33.6
1489,28.3,33.5,33.7
1490,28.3,33.4,33.7
1491,28.3,33.5,33.7
1492,28.3,33.5,33.7
1493,28.3,33.2,33.7
1494,28.3,32.7,33.7
1495,28.3,32.9,33.7
1496,28.3,32.5,33.7
1497,28.3,32.5,33.7
1498,28.3,33.6,33.7
1499,28.3,33.6,33.7
1500,28.3,33.2,33.8
1501,28.3,32.7,33.8
1502,28.3,32.8,33.8
1503,28.4,33.5,33.8
1504,28.3,33.6,33.8
1505,28.4,32.6,33.8
1506,28.3,33.4,33.9
1507,28.4,32.6,33.9
1508,28.4,32.9,33.9
1509,28.4,33.3,33.8
1510,28.4,33.4,33.9
1511,28.4,33.3,33.9
1512,28.4,33.3,33.9
1513,28.4,33.3,33.9
1514,28.4,32.8,33.9
1515,28.4,33.4,33.9
1516,28.4,33.3,33.9
1517,28.4,33.1,33.9
1518,28.4,33.7,33.9
1519,28.4,33.6,34.0
1520,28.4,32.9,34.0
1521,28.4,32.8,34.0
1522,28.4,32.9,34.0
1523,28.5,33.4,34.0
1524,28.4,32.9,34.0
1525,28.4,33.3,34.1
1526,28.5,33.4,34.1
1527,28.5,32.9,34.1
1528,28.5,32.9,34.1
1529,28.5,32.9,34.1
1530,28.5,33.5,34.1
1531,28.5,33.4,34.1
1532,28.5,33.6,34.1
1533,28.5,33.0,34.1
1534,28.5,33.8,34.1
1535,28.6,33.7,34.1
1536,28.5,32.9,34.1
1537,28.6,33.8,34.1
1538,28.6,33.1,34.1
1539,28.6,33.8,34.1
1540,28.6,33.6,34.1
1541,28.6,33.7,34.1
1542,28.6,33.5,34.1
1543,28.6,32.8,34.1
1544,28.6,33.1,34.1
1545,28.6,33.9,34.2
1546,28.6,33.8,34.2
1547,28.7,33.5,34.3
1548,28.6,33.8,34.3
1549,28.6,33.7,34.3
1550,28.7,33.6,34.3
1551,28.7,33.0,34.3
1552,28.7,32.9,34.3
1553,28.7,33.8,34.3
1554,28.8,33.0,34.3
1555,28.7,33.0,34.3
1556,28.7,33.7,34.3
1557,28.8,32.9,34.3
1558,28.8,32.9,34.3
1559,28.8,32.6,34.4
1560,28.8,33.1,34.4
1561,28.8,33.3,34.5
1562,28.8,32.7,34.5
1563,28.8,32.4,34.5
1564,28.8,33.1,34.5
1565,28.8,33.1,34.5
1566,28.8,33.2,34.5
1567,28.8,32.5,34.5
1568,28.8,32.5,34.5
1569,28.8,32.5,34.5
1570,28.8,32.5,34.5
1571,28.9,33.0,34.5
1572,28.9,33.4,34.5
1573,28.9,32.7,34.5
1574,28.9,33.5,34.5
1575,28.9,33.5,34.5
1576,28.9,33.7,34.5
1577,28.9,33.0,34.5
1578,28.9,32.8,34.3
1579,28.9,32.9,34.3
1580,28.9,32.9,34.3
1581,28.9,32.9,34.3
1582,28.9,32.9,34.4
1583,28.9,32.8,34.4
1584,28.9,33.2,34.3
1585,28.9,32.8,34.4
1586,28.9,32.8,34.4
1587,29.0,33.4,34.4
1588,29.0,33.3,34.4
1589,29.0,33.2,34.4
1590,29.0,32.7,34.4
1591,29.1,33.3,34.4
1592,29.0,32.8,34.5
1593,29.0,32.6,34.5
1594,29.0,33.5,34.5
1595,29.1,33.4,34.5
1596,29.1,32.7,34.6
1597,29.1,33.2,34.6
1598,29.1,33.7,34.6
1599,29.1,32.8,34.6
1600,29.1,33.4,34.5
1601,29.1,33.6,34.5
1602,29.1,33.6,34.5
1603,29.1,33.5,34.5
1604,29.1,33.6,34.4
1605,29.1,33.1,34.4
1606,29.1,32.8,34.4
1607,29.1,33.3,34.3
1608,29.1,33.2,34.3
1609,29.2,32.6,34.3
1610,29.2,33.4,34.3
1611,29.2,33.5,34.3
1612,29.2,32.7,34.3
1613,29.2,32.7,34.3
1614,29.2,32.6,34.3
1615,29.2,33.5,34.2
1616,29.2,33.4,34.2
1617,29.2,33.2,34.2
1618,29.3,33.5,34.3
1619,29.3,33.5,34.2
1620,29.3,32.9,34.2
1621,29.3,33.2,34.2
1622,29.3,33.4,34.3
1623,29.3,33.4,34.3
1624,29.3,32.7,34.3
1625,29.3,33.0,34.4
1626,29.3,33.6,34.4
1627,29.3,33.2,34.5
1628,29.3,32.8,34.5
1629,29.3,33.3,34.6
1630,29.3,33.6,34.6
1631,29.3,33.2,34.6
1632,29.3,33.1,34.6
1633,29.4,33.3,34.6
1634,29.3,33.3,34.6
1635,29.3,33.2,34.6
1636,29.4,32.6,34.6
1637,29.4,32.6,34.6
1638,29.3,32.9,34.6
1639,29.3,33.1,34.6
1640,29.4,33.1,34.6
1641,29.4,32.7,34.5
1642,29.4,32.7,34.5
1643,29.4,33.5,34.5
1644,29.4,32.8,34.5
1645,29.4,33.6,34.5
1646,29.4,32.7,34.5
1647,29.4,33.5,34.6
1648,29.4,33.7,34.5
1649,29.4,33.2,34.6
1650,29.4,32.7,34.6
1651,29.4,33.3,34.5
1652,29.4,33.4,34.5
1653,29.5,32.7,34.6
1654,29.4,33.1,34.6
1655,29.5,33.4,34.6
1656,29.4,33.4,34.6
1657,29.4,32.8,34.6
1658,29.5,32.9,34.6
1659,29.4,33.2,34.6
1660,29.5,33.0,34.6
1661,29.5,33.5,34.6
1662,29.5,33.3,34.6
1663,29.5,33.2,34.6
1664,29.5,32.6,34.5
1665,29.5,33.1,34.5
1666,29.5,33.3,34.5
1667,29.5,33.1,34.4
1668,29.6,33.7,34.5
1669,29.5,33.0,34.5
1670,29.6,33.2,34.5
1671,29.6,33.4,34.6
1672,29.6,32.7,34.6
1673,29.6,33.6,34.6
1674,29.6,32.8,34.6
1675,29.6,33.2,34.6
1676,29.6,33.5,34.6
1677,29.6,32.8,34.6
1678,29.6,33.3,34.6
1679,29.6,33.6,34.6
1680,29.6,33.4,34.7
1681,29.6,33.1,34.7
1682,29.6,33.5,34.7
1683,29.6,33.2,34.7
1684,29.6,33.4,34.7
1685,29.6,33.5,34.7
1686,29.7,32.7,34.7
1687,29.7,33.7,34.8
1688,29.6,33.6,34.7
1689,29.7,33.4,34.8
1690,29.7,33.1,34.8
1691,29.7,32.7,34.8
1692,29.7,33.7,34.8
1693,29.7,32.9,34.8
1694,29.7,33.8,34.9
1695,29.7,33.0,34.9
1696,29.7,32.9,34.9
1697,29.8,33.3,34.8
1698,29.8,33.0,34.8
1699,29.8,33.7,34.8
1700,29.8,33.1,34.8
1701,29.8,33.0,34.8
1702,29.8,33.7,34.8
1703,29.8,33.6,34.8
1704,29.8,33.5,34.8
1705,29.8,32.7,34.8
1706,29.8,33.7,34.8
1707,29.8,33.4,34.8
1708,29.8,33.0,34.8
1709,29.8,33.5,34.8
1710,29.8,33.8,34.9
1711,29.8,33.5,34.9
1712,29.8,32.8,34.8
1713,29.8,33.2,34.9
1714,29.8,32.9,34.9
1715,29.8,33.6,34.8
1716,29.8,33.6,34.8
1717,29.8,33.0,34.8
1718,29.9,33.5,34.8
1719,29.9,33.3,34.9
1720,29.9,33.6,34.8
1721,29.8,33.6,34.8
1722,29.9,33.6,34.8
1723,29.9,33.4,34.8
1724,29.9,33.8,34.8
1725,29.9,33.0,34.9
1726,29.9,33.9,34.9
1727,29.9,32.8,35.0
1728,29.9,33.1,35.0
1729,29.9,33.5,35.0
1730,29.9,32.8,35.0
1731,29.9,34.1,35.0
1732,29.9,33.5,35.1
1733,29.9,33.9,35.1
1734,29.9,33.1,35.1
1735,29.9,33.7,35.1
1736,29.9,33.2,35.1
1737,29.9,33.8,35.1
1738,29.9,33.5,35.1
1739,29.9,33.4,35.1
1740,30.0,32.9,35.1
1741,29.9,33.9,35.1
1742,30.0,33.1,35.1
1743,30.0,33.7,35.2
1744,30.0,33.0,35.2
1745,30.0,33.0,35.2
1746,30.0,33.0,35.1
1747,30.0,32.9,35.1
1748,30.0,33.6,35.1
1749,30.0,33.0,35.1
1750,30.1,33.1,35.1
1751,30.0,33.4,35.1
1752,30.1,32.8,35.1
1753,30.1,32.9,35.0
1754,30.1,32.9,35.1
1755,30.1,33.1,35.1
1756,30.1,32.9,35.2
1757,30.1,33.0,35.1
1758,30.1,33.6,35.2
1759,30.1,33.6,35.2
1760,30.1,33.2,35.2
1761,30.1,33.7,35.2
1762,30.1,33.6,35.3
1763,30.1,33.1,35.2
1764,30.1,33.6,35.3
1765,30.1,33.7,35.2
1766,30.1,32.9,35.2
1767,30.1,33.0,35.2
1768,30.1,32.9,35.3
1769,30.1,33.4,35.3
1770,30.1,33.7,35.3
1771,30.1,33.3,35.2
1772,30.2,33.6,35.3
1773,30.2,33.8,35.2
1774,30.2,33.4,35.3
1775,30.2,33.6,35.3
1776,30.2,33.2,35.3
1777,30.2,33.9,35.3
1778,30.2,33.2,35.3
1779,30.2,33.6,35.3
1780,30.2,33.1,35.3
1781,30.2,33.4,35.3
1782,30.2,33.6,35.3
1783,30.2,33.5,35.3
1784,30.3,34.0,35.3
1785,30.3,33.1,35.4
1786,30.3,33.0,35.3
1787,30.3,33.6,35.4
1788,30.3,33.4,35.4
1789,30.3,34.0,35.4
1790,30.3,33.5,35.3
1791,30.3,34.2,35.3
1792,30.3,33.7,35.3
1793,30.3,33.7,35.3
1794,30.3,33.1,35.3
1795,30.3,33.4,35.3
1796,30.3,33.9,35.3
1797,30.3,33.5,35.3
1798,30.4,33.1,35.3
1799,30.3,33.8,35.2
1800,30.4,33.3,35.2
1801,30.4,32.9,35.1
1802,30.4,32.7,35.1
1803,30.4,33.7,35.1
1804,30.4,33.2,35.1
1805,30.4,33.0,35.2
1806,30.4,32.6,35.2
1807,30.4,32.9,35.3
1808,30.4,32.8,35.4
1809,30.4,33.4,35.4
1810,30.4,33.4,35.3
1811,30.4,33.4,35.4
1812,30.4,32.9,35.4
1813,30.4,33.0,35.4
1814,30.4,33.0,35.3
1815,30.4,33.6,35.4
1816,30.4,32.9,35.4
1817,30.4,32.7,35.4
1818,30.4,33.9,35.4
1819,30.4,33.2,35.5
1820,30.5,33.2,35.5
1821,30.4,32.7,35.5
1822,30.5,33.3,35.5
1823,30.5,33.0,35.4
1824,30.4,33.6,35.5
1825,30.5,32.9,35.5
1826,30.5,33.3,35.4
1827,30.5,33.1,35.5
1828,30.5,33.2,35.5
1829,30.5,32.8,35.5
1830,30.5,32.9,35.5
1831,30.5,33.7,35.5
1832,30.6,32.7,35.4
1833,30.5,32.7,35.5
1834,30.6,33.6,35.5
1835,30.6,33.1,35.4
1836,30.6,33.2,35.4
1837,30.6,32.6,35.5
1838,30.6,33.1,35.4
1839,30.6,33.1,35.5
1840,30.6,32.9,35.4
1841,30.6,33.0,35.4
1842,30.6,32.7,35.4
1843,30.6,32.7,35.4
1844,30.6,32.7,35.5
1845,30.6,33.6,35.5
1846,30.6,32.9,35.5
1847,30.6,32.8,35.5
1848,30.6,32.4,35.5
1849,30.6,32.7,35.5
1850,30.6,32.8,35.5
1851,30.6,33.6,35.5
1852,30.6,32.6,35.5
1853,30.6,32.9,35.5
1854,30.6,32.7,35.5
1855,30.6,33.0,35.5
1856,30.6,33.1,35.4
1857,30.6,32.6,35.4
1858,30.6,33.7,35.4
1859,30.6,33.6,35.4
1860,30.6,33.4,35.4
1861,30.6,33.3,35.5
1862,30.6,33.4,35.6
1863,30.6,33.0,35.8
1864,30.6,33.0,35.9
1865,30.6,32.5,36.0
1866,30.6,32.6,36.1
1867,30.6,33.1,36.1
1868,30.6,32.9,36.1
1869,30.6,33.7,36.2
1870,30.6,33.5,36.3
1871,30.6,33.6,36.3
1872,30.6,33.3,36.3
1873,30.6,33.7,36.3
1874,30.6,32.8,36.3
1875,30.6,32.9,36.3
1876,30.6,32.9,36.3
1877,30.6,33.7,36.4
1878,30.6,33.6,36.2
1879,30.6,33.2,36.3
1880,30.6,33.4,36.4
1881,30.6,33.2,36.3
1882,30.6,33.6,36.4
1883,30.6,33.0,36.2
1884,30.6,33.6,36.1
1885,30.6,33.5,36.1
1886,30.6,33.1,36.1
1887,30.6,33.1,36.1
1888,30.6,33.2,36.1
1889,30.6,32.9,36.1
1890,30.6,32.9,36.1
1891,30.6,32.9,36.1
1892,30.6,33.4,36.1
1893,30.6,33.2,36.1
1894,30.6,33.1,36.0
1895,30.6,33.2,36.0
1896,30.6,33.0,36.0
1897,30.6,33.4,35.9
1898,30.6,32.8,36.0
1899,30.6,33.6,36.0
1900,30.6,33.6,36.0
1901,30.6,32.7,36.0
1902,30.6,33.4,36.0
1903,30.6,33.0,36.0
1904,30.6,33.3,36.1
1905,30.6,33.6,36.2
1906,30.6,33.7,36.2
1907,30.6,33.1,36.4
1908,30.6,33.4,36.4
1909,30.6,32.7,36.4
1910,30.6,33.1,36.5
1911,30.6,33.0,36.5
1912,30.6,33.3,36.5
1913,30.6,33.6,36.4
1914,30.6,33.0,36.4
1915,30.6,33.0,36.4
1916,30.6,32.9,36.4
1917,30.6,33.6,36.4
1918,30.6,32.7,36.6
1919,30.6,33.8,36.7
1920,30.6,33.8,36.8
1921,30.6,33.5,36.8
1922,30.6,33.7,36.8
1923,30.6,33.4,36.8
1924,30.6,33.7,36.8
1925,30.6,33.8,36.8
1926,30.6,33.3,36.6
1927,30.6,32.9,36.5
1928,30.6,32.7,36.4
1929,30.6,33.0,36.3
